,Aj,Bj,Aa,Ba
0,-72.02198557516915,-49.94010901043989,-78.94701414969424,-7.153094597736462
1,-98.22050760174764,-37.037976309675834,-98.4175837997539,19.600207008492127
2,-50.585166854594775,48.425357052395356,-73.2862780578048,20.836354801598645
3,-74.12430598781434,-36.3993842685513,-95.46837995056718,-7.100278446501427
4,-37.61343578639354,13.038107305087713,-51.77127782872469,-40.742530647749284
5,-31.42384597129734,-18.24063483804416,-76.42154000242948,43.60585328777191
6,-67.11872192691852,-66.74199625523168,-38.18650499789823,24.44456715158885
7,-80.61158081229378,27.696693297677115,-43.083591602713724,21.349477935550453
8,-69.5470022018011,-16.89145965483253,-69.55891571280145,47.31338669969584
9,-82.86568147394799,36.01884470695802,-47.86992171939023,28.193016717686085
10,-67.40713709693424,-49.66527183551278,-77.39925492523541,-52.4655597209875
11,-47.304031099422986,9.035873360003784,-94.95307709048012,-1.352397566839386
12,-54.06240567832395,15.396709967031477,-43.00186158744596,-15.234328237520248
13,-39.75782751772387,-34.28580362225714,-62.70559100318884,-39.42571894036692
14,-65.26978540061668,-59.063852666949394,-96.0394075784233,-36.702052068221
15,-71.51902520168969,-62.37867169375958,-55.26675812242895,44.78998551779031
16,-56.464147680622695,-8.982806687276216,-54.19978940482949,36.516318622285596
17,-74.61556685137236,38.10045673464742,-98.0961612215657,-29.908412935564115
18,-45.64940976057882,-45.0812219544944,-96.20128500367721,4.958977236415194
19,-64.60819356375822,-9.70749507080086,-76.57883818205438,-55.0111783912448
20,-75.32168448884914,-3.951912981121872,-19.963741469331875,-15.370808010461023
21,-71.4129426469501,-34.96181110905872,-74.96136741514594,-53.62086313917048
22,-48.86451963472567,-31.409476774624306,-85.75249517040729,-4.228356411126349
23,-91.32226198296937,-7.18446474175029,-52.566160503265934,-14.363237723553524
24,-84.72335412529205,-21.305341492619945,-61.485982495784924,23.130120764753016
25,-56.55524636599771,-40.849131239229756,-110.54999200331125,14.05480853569351
26,-62.03706813389118,-20.506761324929002,-118.57980009966086,-16.4580877968425
27,-31.70433299097806,16.086009596573994,-87.10098650285637,42.96471353590472
28,-57.012710029215604,-32.132259409128594,-56.46954286356641,14.97694438465036
29,-32.33715729733858,32.298032349290835,-46.69456108399219,-37.240895779927065
30,-54.63390330176293,-39.489095814733666,-69.6455336108235,-68.85015009673788
31,-45.02979428731757,41.63097556093459,-84.5743712427734,-5.758377990064723
32,-64.33919916974604,25.41213429319896,-35.31926748268654,25.010945320219946
33,-57.23979038845222,20.03499639116464,-59.91822840790237,54.38240774257972
34,-70.51456765536894,11.436285659167154,-51.85346868714919,-15.08895239495471
35,-61.73724170901813,50.70257514050265,-43.03905655894772,19.31149096859452
36,-52.77984298685731,18.16770544397874,-97.33004667633068,35.002240116934445
37,-76.56508061627383,-26.42271193757213,-74.30362165218881,34.71193971493979
38,-44.559966829428596,32.38642825701958,-56.79251901767233,-13.322049003902563
39,-72.00167470077092,51.4894927252312,-56.92049579559308,-20.06461127058129
40,-92.28789573714148,-3.3530892063186855,-92.38886925630722,22.301493834424335
41,-100.36374246181661,39.00312609247035,-53.673016748069585,-14.301712602076648
42,-97.47152849088351,-35.615730422486536,-98.76383112587207,11.264932673153943
43,-43.758257918501705,41.55484881915164,-51.574009099705194,-41.77197029041136
44,-80.81950317529945,50.19837177326005,-60.766817826184,10.857496780616778
45,-70.94409244894896,39.90424065079911,-71.3780412691042,17.70038618711405
46,-34.65865423617486,1.2607467581832026,-79.96007512593988,11.518242788403839
47,-65.9967090898449,-7.98973003889764,-55.96179190612556,50.11368829809843
48,-34.55510369168368,-14.552367626529222,-76.86041008174601,54.265686389959185
49,-85.17820199708409,0.2356746608119593,-58.88775037025843,8.483134404738223
50,-62.38173887345773,50.182060901856424,-63.629913535520174,-43.76255484130499
51,-39.50161277021448,35.32747748485018,-90.60887067503332,-25.63969347855772
52,-81.35669476787594,45.764062093237555,-34.33449256284119,4.660769552753393
53,-67.44160106149516,-8.098311208222832,-107.27171733231599,-15.45560968932606
54,-115.51945787963598,-15.016778303278402,-88.80689988194625,-35.04731871684635
55,-43.152346745967435,-2.691299498346197,-89.99556206368761,15.581970936988185
56,-50.6203886360982,12.498645963515656,-78.87328089356481,5.669361063324331
57,-89.38621369728654,-12.57073776215121,-84.06817870526679,29.475556104720127
