,Aj,Bj,Aa,Ba
0,-99.14511619211856,39.03182506902711,-65.71894508874823,-62.98156218145005
1,-71.11157301659279,-1.1440806742023995,-86.26698403588018,17.465079260073736
2,-47.17225280219739,-35.76504940320244,-86.66199810064752,36.52257678518504
3,-73.40119044243475,-8.235273742742045,-76.39932937757,36.65838983363781
4,-114.90376009162483,-0.4679077207643445,-68.36808619137874,10.212648795986098
5,-44.44325678464779,0.3718978858726274,-64.26271937085163,-53.04708055258235
6,-77.13677889874921,52.217033777380266,-52.272545244818645,-23.48911847038999
7,-59.41108112322532,30.347741624727142,-43.16049991683167,-41.413132589992706
8,-85.60036024875166,20.48408403299355,-70.58967291157744,-18.62702061478049
9,-56.59355367727628,36.465622465017596,-77.04822162249779,-39.10527301958726
10,-61.11413096606669,15.701550350031049,-58.610429090698055,41.5868846486912
11,-73.59552193999583,66.26579204621352,-52.795191864283396,-9.426249969830344
12,-16.99106547118863,-15.757223595260658,-70.64273793339507,-31.537408905034027
13,-81.7073545810356,-53.48625017277804,-53.48541973359238,-5.850436114897178
14,-102.9746508034588,36.848774609504645,-54.191587387241974,-25.512579271316977
15,-50.224214197059695,-46.008046960192594,-82.72798890256996,-48.90538574507135
16,-62.97380482074471,-17.593791917867655,-48.2974832223196,-42.40004636216395
17,-72.79193065497336,43.35451192532794,-74.07002121609703,45.465580927467315
18,-42.22961699266999,11.549366433878632,-58.90010122041454,43.121487733505845
19,-98.6606056113519,24.4173675540968,-36.99300888644489,22.2726086052515
20,-43.78506898799131,9.73745051155651,-67.93114638378827,-13.280885607063361
21,-50.154820437882606,-43.2745388536472,-85.43369562060043,-27.43093478391739
22,-48.26634808593102,-31.790932728020504,-52.21349897246969,-21.14326933408678
23,-92.40514449175444,30.42804364548185,-83.99334911659324,18.302317138214278
24,-33.717211741878955,28.13673275435943,-70.27372670389883,-5.1145428354912355
25,-67.24873562131422,43.89631953946507,-39.776936865924384,7.724951392542387
26,-93.09624771711792,-19.153540805506925,-88.2275650915586,-43.62362074211542
27,-40.987961610879545,10.61394317441031,-56.808933038231196,15.920750722086176
28,-57.54011932187068,43.75412053354157,-77.06590064546299,20.306495530069782
29,-29.494017002044387,-13.211756998239519,-76.33728923639787,48.776212991085515
30,-65.55672099867085,1.5219858884905335,-56.3375532179032,-41.17527395079203
31,-75.22687813848681,19.678693714214617,-82.0760726469534,-57.69152520472234
32,-46.448012856403835,-30.5535636697687,-93.38305705632429,34.80535785733443
33,-85.54380501538463,27.478163723757163,-106.53852427285554,22.159984746739113
34,-74.73907652053067,34.277170929981,-77.22169274287207,44.68438862372855
35,-73.74709771977152,45.384357323584766,-50.307482930856935,-18.10759941683032
36,-89.0219001091665,-12.964811875092593,-90.00657490772318,-37.81266039979357
37,-50.96610378629091,29.22527249587052,-88.77160427893737,0.6659826295289122
38,-36.69770081750017,9.648597508495072,-37.267481458691314,-22.74248258372725
39,-62.485048242940316,47.2592824423099,-75.77241157301795,34.25649237803299
40,-89.58780847986581,30.333177786934257,-70.1373220017402,-43.491466646452736
41,-67.34523815385619,-34.36030799840864,-97.56805723498854,-15.006215463927344
42,-104.16938198371547,-13.017089738568913,-69.91827353601927,-8.163383038406494
43,-34.551743429849715,-19.69678338757939,-64.811952491212,-36.19252649601076
44,-61.81001461446623,6.654128459672243,-91.9759598055391,29.18391665913434
45,-71.27022254268095,8.881191556322364,-44.52631208978739,25.3154937878763
46,-62.15103905297201,-7.078259350495017,-79.11807681036251,-35.34281154892417
47,-102.27851474848205,-21.9019655025076,-42.94762809561749,7.409805985178231
48,-67.84463926563684,43.26173588853173,-93.84422478546796,1.9332359312124652
49,-45.080357844111994,11.267597104212356,-82.6337718725558,-1.0092065396166845
50,-59.73977224553907,-56.90151572558506,-44.285000031593626,42.419168281229375
51,-101.3588140456495,-0.24678951785051595,-66.59121826776659,-54.234347298266115
52,-67.912306561571,15.093532302581593,-75.72604184781895,50.68432852885731
53,-65.49401946317697,-42.87852819184022,-44.208262727487565,6.5252582815236195
54,-65.04246127687396,-29.34363759371977,-78.57759056942139,46.877303058151526
55,-50.442032661716055,-16.45329072631666,-49.14676367199707,-8.69920517943163
56,-53.18526242123003,-21.58436278841667,-61.02687863787425,55.28248909212407
57,-65.04647534360183,-17.93293557777904,-82.25770801376672,-23.72560967331261
58,-16.911122849042986,-15.378346429724147,-79.01682609245599,58.548138954190236
59,-52.05352135134192,-31.23624289867268,-75.35582034100193,-13.259073184933406
60,-105.38855505786725,9.454090376247379,-79.01265600252765,-5.134896883252267
