,Aj,Bj,Aa,Ba
0,-115.54926684298717,21.916773201628068,-49.63412554524507,-43.15022103254868
1,-55.89032235295771,39.63001933026264,-51.524729868806595,51.23765004377527
2,-68.2955145470682,-49.43277298158445,-101.10095316474293,4.243466683688901
3,-60.99749076684917,31.61453167929811,-48.260595066992025,39.9830188642252
4,-95.76624704950162,-41.554762127563684,-43.84973428842656,-34.724865968480984
5,-115.55717751710864,20.403849013711252,-69.43260196792524,-27.832033400944056
6,-33.17052278966881,26.098339759592278,-50.41779999385985,43.40045095036218
7,-83.98034073018583,49.021729725137064,-51.855368116381975,41.35439061398839
8,-84.55426303013404,24.577986118032413,-53.51539676301658,-43.810348598542134
9,-83.03433870275006,56.219467640431674,-73.09098249702491,5.513292072359135
10,-29.34376450215071,-0.17438658692067932,-76.50092675570369,-25.937179732080672
11,-26.307581066489806,1.614329320448114,-43.07490231542261,-25.425373130148298
12,-55.90140613520893,19.730156482307336,-41.487188579437614,-31.370306258048437
13,-76.92410182693459,26.58056315220412,-89.65042409308168,6.8454394676030645
14,-68.11510167625352,-23.078015049208055,-69.23232168631121,27.923108909503014
15,-94.66373874074316,23.628604019242715,-49.60770358614362,-8.645930347490427
16,-77.1570374992637,-6.750425288013965,-39.03445805762481,36.90584003992705
17,-29.863253668530483,-25.118179075396657,-72.56700744781806,-22.772688690058672
18,-81.86929781597672,-45.98573168285245,-58.49355094588198,7.382603897040127
19,-92.62136039249032,-13.377962602370403,-94.35732804954425,-30.02905185959715
20,-48.54295256108164,13.6060469753875,-88.31099931607498,36.033525639771526
21,-87.80957823866335,-25.94892081663519,-91.34322567481192,43.250211645315574
22,-76.0677403893695,-41.15363335837179,-96.14052553468723,-0.5717370123164116
23,-57.90882030254721,45.908509765236346,-68.14023676819059,-17.23354418873376
24,-86.79004391594516,0.137059306720694,-39.52060001217973,-17.509395969483048
25,-71.47374387614724,66.26374372164608,-70.56633508773034,20.472490937754174
26,-66.94652537800975,58.15723852482097,-67.67475945730962,-43.892161227613514
27,-55.382232098926124,4.9940823581541665,-76.9485438789473,17.07213515871517
28,-62.37482738454434,-31.30283010613068,-53.5458164458381,26.447764279141083
29,-38.63362180496032,-23.782672096344964,-103.98357022774573,-24.697422057856244
30,-67.16461759808182,40.81645282444525,-89.54480673189374,34.614356996919525
31,-84.76223652741598,-10.845766530852316,-93.22946205705043,37.62020047767648
32,-96.90844245672481,-19.129448534780252,-78.177427760527,4.796849948531289
33,-69.01925158366724,21.380617243919247,-60.927062384750364,-47.45065646679974
34,-112.79915697460281,-13.772729044171342,-54.659925754124785,48.11185287794102
35,-34.81327331556134,29.024003511074973,-40.91886604436684,7.407370572596285
36,-73.02019243159725,-65.32295943112214,-73.52838420102735,-59.91093400722645
37,-78.10996229427904,-39.31460378386298,-51.418894638903616,50.04344129941655
38,-76.81489299310894,55.69790231415267,-54.74129229921502,-7.285000073244284
39,-99.91640348288543,-21.89719662014989,-65.63743760871144,-62.982605452906505
40,-82.23605116673113,33.45801872623994,-98.26989329558224,31.477461538158295
41,-75.87341605680136,21.90492612764696,-109.30158924538593,-3.5515049583799296
42,-51.77210956953892,4.0618467850597355,-98.18493474815749,-30.744565018182108
43,-57.91450677454618,-56.79381182187682,-87.5339784902645,44.92897920638079
44,-71.9251654923589,63.16875080485269,-76.51924147237128,48.2670104630098
45,-61.674918743807766,-35.76682576479941,-34.61934175018056,-23.14340961589368
46,-37.037087830243834,35.79448377930731,-91.89907245014862,-44.094531532308075
47,-40.49741860389989,5.266947915799641,-63.628129998209864,-59.531329414808326
48,-96.10147110141799,-18.101321007307572,-51.41964130393478,-29.76986071274792
49,-66.28164882383396,51.712165696943316,-50.085830821481586,-22.60716668694884
50,-19.92053174701176,6.368682822256822,-40.42364261138448,35.24294370042199
51,-54.28078088249125,-46.796443404397394,-86.0518475562291,-4.56426393334408
52,-82.53723671555072,39.257950232461255,-37.60123225928011,11.62248395011872
53,-81.33736215117935,-9.966407805118074,-101.25241587073853,4.5242891934682135
54,-106.72578151676773,9.008718243975288,-87.13305900367226,38.63379877718364
55,-86.48083559755133,23.32243903380089,-96.84737070241118,-38.291365439904695
56,-79.48976783020021,-43.592633562661156,-80.38372512564194,-17.391852009052563
57,-61.53625259587094,-3.8173687149451894,-43.03207689968002,-35.85046728389321
58,-63.328264447469834,-27.5920806591663,-69.5951920047202,-42.06148498224212
59,-62.720511973340116,27.539860045110252,-87.06950597913989,24.383002416277378
60,-55.06593554395751,31.250689369220893,-35.7323320957913,-21.30413864922691
61,-60.9911929814882,40.47318347351066,-49.62955076275106,7.403972604008196
62,-63.63926297042868,27.073053090002823,-80.76981268776034,20.511038939860427
63,-70.23379654302428,62.82487334119156,-46.38590413364804,6.219264088010235
64,-69.30282788451531,30.180053379864546,-94.484473922842,16.802683000384327
65,-81.8131373881656,55.335014753759125,-59.02507503454964,25.725204329838824
66,-62.28049019121287,1.1558240171361192,-48.530965250684275,-21.982814271072947
67,-49.16797269293552,10.744690977694383,-51.52549461672507,44.99216867290511
68,-83.93339733119325,15.720023804674952,-62.0977732017472,22.537687958268492
69,-65.50417963023615,21.18612305586214,-69.85947120520088,-48.76355852536556
70,-107.85033392663817,10.667186169178315,-100.92336972272639,-33.06454041158174
71,-77.15402048724057,-7.453294294252139,-93.56922993326275,-9.209988748024763
72,-54.44791360742374,25.913329130822376,-38.81261097669876,15.883752834759072
73,-99.43800926632737,-20.172318951168684,-51.88939336193932,36.45178929495717
74,-28.86939205574071,-23.983473909824543,-68.1373831980362,57.011865569036416
75,-105.88493882617715,-7.229115945044011,-99.2889323183021,-8.204808386594017
76,-54.94164299988855,-16.794368259069913,-50.833859549783014,-6.833113334635932
77,-49.368791519520585,-13.812462945501693,-40.302589917511646,-14.074817689602533
78,-76.00743007253537,61.71450529933534,-84.84856626561516,-36.98642482872613
79,-93.51265470955734,-41.303139422060134,-65.56887928982266,34.47466143736504
80,-82.62169841247429,-42.29041615981018,-107.80689413504759,-28.99436574740342
81,-90.42503423983786,-32.56230418241537,-42.201810183269856,-20.827321092908146
82,-89.93020549737318,-12.388566723740489,-48.542212828005226,33.29916556628442
83,-88.07955373533072,50.870026037096494,-58.16825084852371,40.973381254727784
84,-96.15624888297256,-19.715004343622496,-74.93002858038075,64.9285917771091
85,-78.39210073518811,41.64595450915748,-68.10165224736222,-15.130994253640807
86,-107.62200990895418,0.21969923919706957,-77.93599975056713,-29.797923436226803
87,-78.59546108377502,15.858312414126729,-77.28346045784038,7.970326014794665
88,-120.70012669078892,-8.238046997135816,-46.2603074876352,37.349783850270256
89,-90.33396047964358,22.398499517967778,-64.93520804481481,16.22386442362182
90,-56.49955994438185,-43.961521050953195,-24.52017425207216,-1.9900489503402916
91,-73.5570328456375,24.609010304457016,-67.29836162946857,19.799842787150865
92,-69.52998033486578,67.65525529139772,-80.93955802254455,37.46709744204168
93,-95.97857091762076,-30.836725801800903,-62.40527483512263,-31.476764723898775
94,-51.46292737143249,-1.344220996386781,-62.05058407994007,1.0979963536045503
95,-50.61002817972058,-44.99057218813802,-66.46634990761619,59.2080337997014
96,-34.40941889481696,-32.67073488443306,-84.07716185428973,-7.400519171795409
97,-63.15060977669848,-40.47299898102669,-63.02312809280722,-13.154400184932165
98,-44.01249493999803,-10.191837749446954,-78.90560322852087,20.54987464934564
99,-34.58,-3.29,-83.32,-51.57
