,Aj,Bj,Aa,Ba
0,-65.38763367832641,-45.7412790646666,-108.73460783317684,8.660759567920344
1,-45.9336790133904,-0.4168420330644622,-51.106209487409735,-44.877884522163896
2,-45.873510705458585,-3.7445007853143295,-123.63013018239343,-0.7844795136809761
3,-31.602063489385458,19.513297955853147,-81.6775298453574,-30.200452749179014
4,-25.194303451945913,21.25393411224936,-55.353870120123524,27.50481890519236
5,-60.072601729433636,21.788172157917906,-61.273149469674394,-35.79762508886216
6,-66.27300996238094,-59.806115603335,-66.01131600624751,-49.17937090490409
7,-75.44381578005758,-15.225817696892335,-60.23402802601306,-6.57129961412754
8,-106.17627495272733,-8.003652242200687,-84.77560395096573,43.332230104730144
9,-87.94825711726939,51.032397352180126,-66.97620632928945,-19.632725890662208
10,-79.35395257456442,12.46289708310998,-93.48646528456,-19.003281345970944
11,-75.64633758697727,23.518716118010104,-114.85905838482005,-13.562339933249655
12,-65.84711925523979,46.723430830304494,-57.862851118938714,30.339104237904884
13,-75.52385988564846,-50.57216452582841,-92.07230052952526,43.7270894836244
14,-34.58846737359245,31.444296274971194,-100.8669386418805,10.547908223541803
15,-80.24045299469172,32.46017840418443,-19.78432214435708,14.93434881567413
16,-81.22206855150347,-0.7770815498033983,-36.068224557420066,20.04270808124555
17,-62.405409970651206,59.246871844892055,-95.95498651127518,-33.95259614710176
18,-75.07419302751323,-2.2000800062363552,-54.35843358039722,44.83523234605671
19,-99.63038510041144,-0.3474209755644395,-56.93814072048891,-53.13399595971655
20,-93.38676825850897,-3.5293160689585434,-73.24490033981645,40.554256396435434
21,-107.64710416727891,2.0041198087269905,-75.83409152319632,-50.68218607093601
22,-34.11614945839658,-13.781285831016547,-79.59439403282249,-50.81140930923924
23,-37.47564895429728,-34.527028162564555,-66.40147184481114,-11.570077883822954
24,-38.77024110407039,38.37082401473106,-78.70905702416378,-0.3728967883203822
25,-64.40380536384247,-52.8423349929721,-62.75480897568048,0.04994954848625355
26,-106.2444750642478,-3.1826123020851043,-74.01299870522261,20.9617921405805
27,-89.85254251152841,-43.49079936791048,-74.05954840098208,57.18000063234989
28,-34.473750876455064,-0.163590124158965,-31.076655536885564,-28.023498695057175
29,-30.18679855996758,-10.1969203641871,-80.37152856940587,-10.605862090734547
30,-96.84383878700513,-10.697292245175952,-61.22755217259471,47.04460125461115
31,-75.5215374690212,-9.136979564370677,-56.52656237017873,-24.425578497652147
32,-62.40427132306643,36.51357145685733,-68.47237949975622,1.2659753237923752
33,-42.66299964374923,-27.846041623068317,-69.60520755041519,0.6425419572329929
34,-55.0872124099385,-9.578566810276435,-45.72820017898155,-12.947109086792231
35,-77.32605057731209,39.82590702489148,-49.33316306848185,47.595673686986174
36,-71.9178584499459,-11.537448374689248,-101.0333126880072,-33.179484437127606
37,-92.02015666514806,26.566957793814424,-47.52036304177308,-10.624100082791642
38,-58.35985818191679,-21.085797644781607,-54.86559973135522,30.56675110494082
39,-46.39264414206165,24.256947192774525,-76.34536858342904,-46.38973878955844
40,-62.50534929331455,25.565592394326288,-54.68979901284455,-51.66673031126251
41,-41.46147677616303,-16.096667264302766,-83.84072982631055,-22.899947533545244
42,-52.26152876878693,29.45535975544003,-99.39905670430002,6.173454689733845
43,-97.74476358713936,30.21086820116041,-59.8609737637306,1.0200862063064662
44,-46.50899249555356,-22.67518032547788,-99.3888207674603,-36.419508008734255
45,-65.22904043774474,-31.746910110749084,-86.05810296560266,3.6175672438004085
46,-53.06433930258415,20.83391406448579,-49.21251518572891,37.168211568269435
47,-58.34843893838737,-6.552345447725102,-70.50268659873143,-63.28581628132588
48,-89.83462210034313,13.142161945227507,-67.27530668247947,20.783827842604992
49,-80.40421919006927,16.204239178386246,-81.46791907503177,-40.85968655559797
50,-86.34201776067177,0.4644417943584287,-99.11773486,-23.111518687407237
51,-32.89235792493964,2.3089872381425707,-68.27460150493957,-9.28336579070998
52,-80.48943115009052,41.48672929937953,-50.22205862890333,-47.354548183005626
53,-104.7903675541646,-22.848805730360603,-93.22251815785367,29.37016916744433
54,-87.42468590937585,34.37989115649701,-73.11161392427982,48.710503163229816
55,-53.42438908541617,-44.261159750552125,-50.82536570426986,-6.267119555253956
56,-47.45782129423838,-38.99614792722346,-71.3395149151889,-20.184221795690952
57,-72.6792802112136,-63.92204307740442,-50.335190780941396,29.457878037420095
58,-77.88760842102488,-17.739303323747336,-45.45565744385562,-8.358414052883987
59,-40.45844247846082,-13.659623903529297,-78.24718758178321,-13.115690147482212
60,-45.16798739998215,-19.902450105922444,-98.04071398907132,-17.89149869260001
61,-64.85064802691682,13.444138344832027,-47.048445381887554,-34.196613149085664
62,-76.06942206945837,42.1654707634157,-88.15380356099436,46.20642945732442
63,-79.2240752380242,-54.419269086136595,-89.35042772016693,-8.097331989010073
64,-90.52702350185555,-27.188464328887925,-68.64191606464351,63.256529851512084
65,-69.05782796028093,56.26402520383884,-70.94466615745003,-50.4776347139714
66,-69.81363416934435,-36.89699529501854,-58.598046732507726,-20.466403424395004
67,-47.28903839444536,-36.3639114663658,-64.27753724097067,-22.729934422551494
68,-106.12947795456562,16.46073739835778,-78.28383414305247,10.849334592014216
69,-42.11015600529646,-19.876476408417336,-46.934221255265165,-4.1482783540839705
70,-95.8921027275371,0.36088280490071867,-55.77487485328032,-16.105858287248175
71,-65.89864756469055,59.65311297561274,-81.62151792078032,15.42907804130705
72,-110.32606418301604,28.998721079614818,-82.04780582173798,-38.038984819565876
73,-93.40356996252079,-33.19226936498505,-70.16303483744119,-14.00893926899763
74,-53.415859368878536,37.652879231989736,-38.8383473596798,13.303649731387559
75,-56.48122301335721,53.5103162937733,-58.08807599674678,-44.47848718396485
76,-67.9434675639196,24.18958804415844,-53.31440371615285,12.674144982239042
77,-64.5942688849766,59.94964779936839,-85.60925878246755,43.16774274922942
78,-107.42937344319128,24.374563699225554,-54.270262285004975,-7.882516796071556
79,-84.95439653482234,42.20473794061478,-81.86857100928029,-29.603506636956798
80,-67.90659115178427,0.5572689692880743,-89.61601024750456,9.594520279696297
81,-83.49453165502545,-20.11241485419926,-87.81237145742791,-18.989650249633456
82,-55.28421654214496,24.41582796184862,-44.963907404945424,-0.03599511525900567
83,-61.522760083538635,43.21209861473012,-73.9275754843064,29.168233245771873
84,-63.818438981477804,7.998158068120652,-49.675089178871254,0.9089745552190749
85,-64.52331341661424,-26.012872340537413,-63.91093844635864,-39.39475497338866
86,-72.69022365144681,55.28981555978939,-107.71878448812711,16.962234439855045
87,-78.71972249908552,-1.6253597096626962,-43.65456170861926,-5.491242169802931
88,-73.47415944122037,64.35189572997339,-85.1170761061711,15.43533159565527
89,-35.43200440011898,-1.528541840101738,-53.94902794057121,-44.14570317866196
90,-69.81046491662383,-64.02033387899645,-99.11139988600908,31.558155852144722
91,-39.41539109695002,38.27892375279971,-36.56412506995183,-22.845881892618927
92,-83.90540896288648,-9.142464014536834,-95.65123067704064,32.688609150674864
93,-54.82287797093562,43.33326680126051,-70.39965312121669,66.38027873116584
94,-59.16499406437582,-27.626175813091837,-97.97884080410849,30.467934201755426
95,-44.243745929557434,15.648494050471164,-108.7671169998263,21.006197493810433
96,-54.5536022120345,30.310990907937416,-77.23234176820736,-55.08777565038509
97,-87.67607422656525,-47.6366108536507,-85.74174914118917,29.247148609177643
98,-87.42261742759607,31.536289748504828,-98.07572722930196,27.91237850632254
99,-34.58,-3.29,-83.32,-51.57
