,Aj,Bj,Aa,Ba
0,-116.49500068688786,1.2432734328617023,-67.56665988904689,-59.81012621908315
1,-54.78825059344576,-50.66107418490539,-69.00951469698173,19.73174150691176
2,-106.98628816585986,15.634112402576498,-40.934227176785896,2.360405671790147
3,-74.82070908165329,-48.528447756234286,-80.65026110299914,-37.07898089361071
4,-107.60300808592501,-15.402769992932786,-59.731923068144376,-12.01430423911313
5,-77.03646142271896,22.93161970483375,-87.5323872393072,-12.184291263650096
6,-97.43163987328663,24.087504520438927,-59.36820123153563,57.81348829986161
7,-73.2176871230212,53.305097212719346,-114.67274136214097,-3.885078376869064
8,-89.19449533553853,26.861225808068397,-77.60153900910917,6.996327940901935
9,-74.77843087859594,27.206414469117576,-43.04400375533184,31.211336030904675
10,-71.51856287798817,52.31853478713899,-80.35535682040803,-0.39524165383171095
11,-82.77972185713111,19.200042806497493,-90.27007119653602,-26.35017482362727
12,-88.56571145872168,-43.42842168113862,-42.06773002402808,-29.432077620926755
13,-46.228210330928604,-38.768032984040005,-62.216296866065775,-55.473413586381
14,-82.54236610121073,-29.08578649406749,-35.69506062648852,9.487537885176785
15,-58.78450045349596,20.745254647844327,-73.62789242151794,11.368228135011151
16,-48.639556835101715,-33.552126098883086,-62.00055217233367,7.788480255314354
17,-42.93852973463876,35.891743417190995,-74.0350098911233,54.91545431144459
18,-69.32303738635156,-30.88116999003384,-98.61448531446563,2.2878138268390416
19,-33.23206657434335,16.44699129028009,-67.5848559206638,66.38191641058093
20,-77.1882875748325,50.61945790156237,-83.02096293645938,-47.871150233016635
21,-38.312758885186966,-31.32488587536305,-52.652316815657,36.89175807438819
22,-72.39836993752196,17.523781969771406,-51.80757365855242,34.81674827208146
23,-104.3487626304609,22.89297096248697,-47.79015084655788,24.4366213143703
24,-105.42624950987341,13.467744168659713,-108.19830719794808,-4.059339451949004
25,-49.705292390698744,38.80534154704965,-51.807967260816824,24.561198386807703
26,-82.14512847375997,-42.82227014518235,-67.25001381539855,-56.467490685683764
27,-65.85548651232892,2.9031656251525675,-79.99994820218744,-34.52676349815458
28,-74.60917769024847,-37.736910737501844,-89.40977416506763,1.264352984453673
29,-48.04449881429766,-22.57451244389661,-98.05711253520448,35.206861800159444
30,-51.28201037897579,28.67340200622092,-56.50838274977731,0.15909065248202836
31,-101.98080312883688,-20.208361130799428,-89.66706369269457,46.78730719148504
32,-91.98648616894975,25.978935820760142,-76.61835176252077,29.971854215958203
33,-53.11958899411509,17.69807952917334,-75.33650363543849,40.144304810098504
34,-59.352917341570766,-1.1789969381515348,-79.79995816718514,42.06297193697651
35,-96.6439091902607,-21.616398257765727,-88.08879170402489,43.17550132912102
36,-86.80036378084326,25.501584323700584,-102.86461620164759,34.14166866637146
37,-55.196059239067715,-6.8244683619057795,-70.82159614615826,-8.18564947932439
38,-51.801607464145256,1.5997851261643348,-78.40435691703682,-30.91858397869638
39,-100.18119350760216,2.676660780663113,-101.54845194638654,18.25602638819219
40,-39.27774281574323,36.31893258479992,-59.310385833317284,30.46234854288781
41,-95.86134927449916,26.35584001675886,-62.771195292149194,-51.99400831677361
42,-75.39382632758814,44.35963231099004,-103.71919955754598,-26.510467112320036
43,-53.6104175031971,-28.99759923532796,-99.84697049144405,-20.157140773346
44,-52.52602872825103,43.58206411601005,-83.08475596573552,-25.091172201910933
45,-39.24948887289442,-7.048368144933278,-47.058177604525646,15.897548402206532
46,-55.13729472347913,29.246491604686824,-62.766272475008314,-20.247384485573257
47,-72.33586781874035,46.86350072278293,-88.67886490716317,19.170764172122688
48,-22.412775395721056,-8.651898175384215,-66.84578810734777,-44.96022566268714
49,-62.17052304455741,-25.39297064480604,-94.47306890093114,15.083574946429522
50,-91.01147917814323,21.222847340188366,-66.47345537175244,3.8393417008665693
51,-71.99268940796902,-14.278302555885055,-96.00149817951059,14.640937409020232
52,-104.66415816764196,-24.29615973446498,-77.09762604237982,-5.695202607579063
53,-51.54676845025467,24.2160023014117,-91.79374477691277,-42.87407372459206
54,-47.837660814550546,19.08825650113613,-58.60076039712409,2.1001451871988266
55,-55.903775648643155,-28.273494748085625,-51.3223568942696,6.972283975995573
56,-32.68621870177113,-4.959352819713516,-38.06526409630948,-29.866569335321074
57,-51.30628808939644,35.06075021791792,-84.30909680747243,-55.46177428773574
58,-76.45845470797786,-46.34584551601617,-96.10994987013585,-30.01286742978457
59,-67.40787695775113,39.177233366603204,-96.17284072716913,-17.33252238319676
60,-49.12299195396931,4.301852836954389,-70.73538248758184,-43.61240271460821
61,-68.90049499997583,67.7390522677817,-78.85588956603505,-60.980688986342635
62,-51.187914115837835,31.862781525620314,-57.95595898167484,-0.9701031714916013
63,-78.6490746399474,26.875795078522884,-63.66867484890551,-14.621795721724489
64,-43.824976845235994,2.3294627497211806,-58.750986500981405,16.522598662931834
65,-48.65365270942758,11.253890564468783,-83.33827185967283,-42.29425476255341
66,-38.8761071955814,24.31937045807595,-81.17180419091049,-26.35036254883923
67,-63.245505018894576,48.55013660704783,-53.975740725804705,27.02564083767671
68,-27.756821430738707,0.29886858564132623,-23.063207531826286,11.901744312781041
69,-71.36844140297964,-12.589060217354941,-82.08461697534061,-46.1764139258676
70,-41.47751623592853,7.073183860103711,-57.70018822221568,25.96234792967433
71,-95.68212487229525,34.149866307499806,-103.67926068301254,9.41106852799426
72,-83.76921533973461,-30.569291717270207,-61.74321307151253,-51.252399408190435
73,-36.957133053596515,-2.5699681208936695,-50.65045928642234,-12.330364201296312
74,-117.51772780248112,-19.589224193132985,-85.20247732628795,35.72669197074205
75,-95.07583599164839,-21.86970618408279,-97.90664537276793,38.42467063549704
76,-96.37263987398865,5.555822874459793,-46.59945009954271,7.652379328089694
77,-52.93484357003807,39.06814187804059,-48.44614849613581,12.070631335180217
78,-25.878375050372703,12.477250801650491,-76.66132195819887,16.01975963146178
79,-71.67715743157564,4.791400580775388,-101.11475682038565,-6.900634209444185
80,-60.31613619410245,-19.752132995703306,-83.24991007949644,34.141651325725874
81,-97.67733591205545,0.8933059325849442,-93.04026756114848,-25.139491578012784
82,-42.74603124703929,22.469051948204488,-92.76275908112667,-31.642144773087487
