,Aj,Bj,Aa,Ba
0,-78.70289889748064,-22.239764972137998,-56.441061056141535,49.25934610275549
1,-54.49958411257687,-1.6289708488615489,-74.6041846184506,41.78306219299131
2,-74.20265875907268,-10.790101272773413,-102.79211526707552,-31.09516431309778
3,-65.02129711251649,24.5255925431711,-59.500699237527655,-51.81922112236934
4,-55.37437621466098,-49.893463788793426,-93.38487636092503,37.91545219425282
5,-46.10655944365314,11.104806539589056,-51.46509178919997,24.08172544589842
6,-72.37659071917398,-39.22351289022784,-84.0826386078749,-33.550324085030205
7,-45.34319783877232,-21.62041233418969,-80.44900550458914,55.30722396719062
8,-41.64438575151901,-24.401224569565088,-49.263254630886244,25.75058793339017
9,-94.96743203226235,-23.254226251651446,-86.98724750632572,-8.053243920118113
10,-37.92790884331644,3.6240790261688147,-50.16450635833456,-5.751362029897955
11,-79.69596806697862,-16.835116855468236,-96.74749604977225,42.62927264373059
12,-78.77389569845779,-51.56277985429693,-75.25461526370987,10.791812304755439
13,-31.38149694229886,31.007691422657118,-82.37800530205246,-2.5672242923161335
14,-85.65515269546712,49.68094100292633,-41.66276023390622,-3.148765461097021
15,-55.50111662345761,-13.320162085114717,-60.81553617918789,-45.879274591277216
16,-69.39276578321238,-21.952293977533436,-17.611352005644772,7.672241204077853
17,-83.53071191257663,-17.106711257446314,-79.20757549983048,36.97888494476703
18,-77.54169895419292,-40.432693649659456,-62.048262978364306,16.591549708045903
19,-43.15163671421047,-34.020359868401016,-29.37694103425848,-5.351488033279274
20,-103.29179167569099,2.925951583216168,-42.54934347203348,-7.759752039004695
21,-53.69280067470169,-2.9362729254735953,-90.1717380227337,-21.09423839623231
22,-70.19546256328533,67.32735913527313,-93.00511502620846,26.423310702587685
23,-68.24962353406794,-45.49132384981252,-73.91014164141691,25.516371564230568
24,-79.28472755610105,-7.778985566015123,-60.9799209103584,37.73167330227126
25,-43.797131999461634,-24.200868548734245,-50.824772104809036,-22.156721205734208
26,-36.01854999883466,-24.849293145767888,-116.94825752718458,11.052575730480335
27,-113.45139902662744,-17.034551949771195,-61.6895993125267,-0.9715202161918128
28,-32.318737605161076,10.700344408590553,-68.57824103989687,7.412772922053577
29,-40.84188450696117,19.63470754887159,-82.3733293603854,-4.58999999616929
30,-81.94294158667442,3.4737755385116458,-49.53424232074319,-31.210373011775232
31,-34.30875562850372,-33.891302463822406,-57.94060160784003,-51.835374003389454
32,-71.80107994312498,-30.520128370816124,-92.80967395657824,33.64944324441828
33,-75.32256807875248,-9.580451520869772,-64.55360959700396,29.471947043762484
34,-87.44277875974923,44.11048534618425,-79.79905436928192,-55.79384401004263
35,-60.55421003722697,-23.20240678302897,-58.77649325284767,-34.78277506595348
36,-73.63005687686623,13.71549901374182,-50.38799910353172,45.430960374052596
37,-75.95840940398965,17.260810886071326,-64.30885002643672,24.376262924596176
38,-45.33767704606929,-18.673582373432094,-73.45169223982607,2.220462737026182
39,-90.99647860127041,-38.19126958793406,-49.45490736474952,9.345579986040846
40,-58.74423569113078,-32.44581621879861,-46.21545713111015,6.035642635229053
41,-116.90448473964733,7.841067010466858,-92.22899866175739,-4.386402771991534
42,-85.61891166455611,-51.37339402244957,-24.07648130309192,10.895018388116565
43,-80.83318257890438,20.802606806813927,-30.542387154077744,-23.226845244503068
44,-112.12456733492225,18.74548104566555,-64.65856761358812,-44.398573763606024
45,-58.965283152265584,29.862958237251306,-85.4053693312386,-0.41646490576448514
46,-74.24199367406588,34.9619217497914,-105.83491129547514,10.049892676249023
47,-78.19786591422046,30.44642094964695,-48.36416450775749,-4.942028628179749
