,Aj,Bj,Aa,Ba
0,-86.57833958599129,37.49274088105069,-49.337102186259756,18.032950380984204
1,-84.35667719411356,28.40202225686724,-47.323965347273884,9.245189109185766
2,-68.6800941197975,-26.4673411698073,-63.16630111363179,38.66637739681485
3,-51.81614967926663,-40.250791278670796,-69.29615503950339,-37.647572159366426
4,-101.93482659035253,26.035903925174736,-48.80136944835318,-39.77746645550795
5,-92.32554295049916,2.8225029447381615,-95.09575225932856,-5.9629681541162896
6,-40.2411853947232,-31.031710746898572,-62.85544900793036,34.43591481834996
7,-77.79813254104288,-51.5227934691852,-45.704801763479246,39.081415941556536
8,-49.37770050776883,-13.583112037537894,-62.20006532407266,24.710940285190993
9,-110.21060058457425,-4.039130744488446,-105.82269056962039,-18.295305147530993
10,-41.272868973442705,-13.000761474602754,-72.43831387436867,-19.41992117090677
11,-48.103258082170925,-33.08436753052637,-53.70978845939236,-45.47763653221695
12,-87.39967917452758,5.899377481574682,-67.18856669471052,32.68420667397132
13,-86.84782710170781,-16.90798532622918,-40.05162025755769,28.00130408128514
14,-28.53257217980461,19.809711438300944,-77.73457656458748,-53.89883715869574
15,-30.56835949967987,13.021526336869336,-88.03719948629097,-37.15676907679031
16,-69.17386169659451,-3.125249177789698,-49.61837919648246,4.3822594298901265
17,-82.69804180674687,-31.852194573675355,-87.13659189890495,-42.638198124767214
18,-111.66239923499265,-20.096557571740775,-60.178303023943386,16.02370130432044
19,-82.96714554630462,-25.81368440130869,-46.59021301349526,-9.714490191603481
20,-98.78240253559309,-40.63243595963288,-49.39206930913261,-34.925054780507104
21,-99.91137249537302,21.079734332625925,-49.119556184327195,-21.59173951111843
22,-76.57457215920923,23.180793542717836,-63.835412662501035,-33.45617690736499
23,-36.47317927058425,-10.533933682807021,-60.847619722498514,-6.060399309820234
24,-42.940363421832544,-42.566877027085525,-107.61284137084041,-7.984936764388447
25,-62.914133474353584,-41.75771921709959,-62.53094857731241,-15.576438128709917
26,-72.41170681449101,-51.26749735900211,-21.695684476814435,-15.05956243272027
27,-78.96473745884002,-22.79478450401774,-65.04124918206419,-18.312904224807625
